"Gene","Condition","Control_1","Control_2","Control_3","Control_4","Treatment_1","Treatment_2","Treatment_3","Treatment_4"
"miR-0190","Target",30.7613098953939,31.1291443956416,29.7048921692941,30.536242818358,19.7241095252495,20.6823152451375,19.8827092852852,19.6553241360799
"miR-0191","Target",20.1116204981972,19.7165946850177,19.4089828355457,19.6840630687576,29.9918478476745,30.2074951407185,31.5324236216258,28.6420021690465
"miR-0192","Target",29.8003809494471,30.6315231277808,31.7620209034429,30.4260143626155,19.9862465835246,19.6924430904036,20.4143081641083,20.9890579201964
"miR-0193","Target",19.8161416894539,20.1637614068466,20.2169363441444,20.7292776342097,31.1113804070247,30.2791608169396,29.9238293284528,31.3946631322086
"miR-0194","Target",30.1645341176056,31.5778519787935,29.9380773423804,30.6139229641937,18.4539114057548,19.8876080386626,19.9782054600391,19.2416545825835
"miR-0195","Target",18.9641071155777,20.9481593025518,20.9141587339277,18.7012680051535,30.4243787949343,28.8874546800449,28.9489267738184,30.5254124482664
"miR-0196","Target",29.3139759999069,30.9934799821222,30.0385235990753,30.5361489757857,19.4763733021138,18.8487786650564,20.9147522410028,20.2380714915627
"miR-0197","Target",19.7609322405453,20.0692353265457,21.3259083425992,19.3018333653799,29.2505915555368,29.3803849472926,28.4150087317901,30.8196281375037
"miR-0198","Target",30.1923696467442,30.2071719742179,29.9566526456523,29.4898395585759,19.1765813862238,20.8518564032927,18.5738153270798,20.4402989419654
"miR-0199","Target",19.2073883492423,20.2823102145455,19.2593094778098,19.476658317316,31.769365917027,30.6682826189335,27.8551029757243,30.1264124161003
"miR-0200","Target",29.5481870637428,28.8633738122223,30.2097858904312,30.1299655160194,19.6714934274319,21.9727035673375,17.7513099331834,20.8382193872785
"miR-0201","Target",19.7109767295374,20.6565134105794,19.5460022993613,19.4061354375549,28.2896203336054,29.7905515717273,32.4787458013571,30.9897022081294
"miR-0202","Target",31.6755721558268,30.914965318314,31.1442627079619,30.9028764144991,20.4753924317651,19.417471226003,19.4670652626765,18.3991600036247
"miR-0203","Target",19.99418228612,20.8993556758567,21.0319225565261,20.0951327044554,29.4523723827781,33.2905174433185,30.7366855312504,31.4205753048791
"miR-0204","Target",29.6623193593327,29.9620423729454,30.4486070977067,31.6765223119483,19.6885254545439,20.8536156667831,17.9051853656798,19.4927455659184
"miR-0205","Target",18.7079909232367,21.1133627173571,19.8355469117197,19.6096259179933,31.3690998461986,31.11627285824,29.1019787965325,30.4278664876096
"miR-0206","Target",28.7715554314878,29.5243849757888,31.6165776371469,31.4501279513304,21.1090187554668,19.4290961136697,18.1185685297244,18.8243018159758
"miR-0207","Target",20.9525565246275,19.7094321138349,17.837391854432,19.8198125122835,31.4102392211246,30.6434686405195,29.1787414564706,28.454083347935
"miR-0208","Target",29.1734527743632,30.0345276713215,30.8880737009121,28.0600598452097,21.0232017552741,20.005457726588,20.5697789696058,18.3467444367651
"miR-0209","Target",19.3333456198778,19.5517658107345,21.043891348309,21.0281740473954,30.4350904592483,31.6042121816239,29.4845888002546,31.0125371937739
"miR-0210","Target",29.9640599702093,29.3326579038236,30.9233800383308,31.3811003308495,20.8782504161848,19.4905965445777,19.5302123658449,21.377675846806
"miR-0211","Target",20.3528264064177,20.8295739793211,19.6612980163357,21.2610349364647,29.1912448550378,30.6253515208666,29.1828250344319,27.5374249834142
"miR-0212","Target",28.6570424893203,30.1362951992102,30.8829227496258,28.2486979169052,18.7485755310805,21.7645459965755,19.5661006501767,20.5057001319306
"miR-0213","Target",19.4730646786227,19.7014171148485,20.0872442066052,20.010961842799,29.8074397889579,29.5302035148563,26.9521391102013,31.8686555003337
"miR-0214","Target",31.790424208243,28.8989182582808,29.83189247789,31.3752753047125,20.9982900230522,21.2766016187458,18.9282530818402,22.577268096198
"miR-0215","Target",18.8665400402297,20.7539163418833,20.1412759804457,19.596289682038,29.620584201819,29.008603187469,31.6226597957568,30.0895132277628
"miR-0216","Target",30.2592179492144,30.209632833061,29.6248292469391,28.865978755245,20.253726309684,17.9063605500411,18.5814330571644,18.9236033050616
"miR-0217","Target",18.9213211373276,20.1071888165671,21.5984875483247,18.484675855935,30.4336760205966,30.899544753321,29.0104677977111,29.9472005984775
"miR-0218","Target",30.8236109026221,29.7444908974526,29.7793156527488,30.3077267912106,19.9399867466667,19.4443471100608,19.8613849805391,21.8828397923865
"miR-0219","Target",20.873668679606,19.0854029271724,18.7550823776687,19.6400177593174,31.328774700948,30.292679118417,29.2984947631593,30.882234567818
"miR-0220","Target",29.8666296112771,28.8793215007086,30.4611924542118,31.5241428101788,20.4344682981328,20.1920003711389,19.3437568715829,20.5683985308695
"miR-0221","Target",18.9294294651096,18.3468509755191,19.9566472315062,19.965406494201,32.3650555320028,28.7836526921081,30.170906323349,30.8050530936222
"miR-0222","Target",31.0505928441159,29.9892755153407,29.2567438585707,29.93421594813,21.9397559919372,20.4827390081758,17.9555229274419,21.4234591286503
"miR-0223","Target",20.5405026609151,19.9664282281625,19.9821363788899,19.8502102802066,30.2565594809553,29.496133066963,30.27701125166,29.0686439751793
"miR-0224","Target",30.2001468752748,31.1068374206664,30.5092061136538,31.0337496764511,18.9091312381974,20.0547927844726,20.6172503027221,18.9319951322667
"miR-0225","Target",21.5658143370585,18.9651919890147,20.1645187085058,20.1518323303551,30.1216703019669,29.7895754163565,30.4499367871462,28.9688355081025
"miR-0226","Target",28.7106358117768,29.3454313618868,29.9426758961522,31.256747820357,21.5874541398645,20.3194814625447,20.3815916226931,19.7563551163606
"miR-0227","Target",20.048053084053,18.5954541388982,20.2899337288958,19.4644464177063,30.3346787731005,29.6540186608455,29.3383842651636,29.780888623198
"miR-0228","Target",29.6330950893663,31.0945782078424,30.2092080824371,30.4324914261532,18.7591464141992,21.496821709628,20.1593704411608,19.1437185965967
"miR-0229","Target",20.3090466454468,20.8704340298449,18.6163228616984,21.6901069700306,29.8419692948216,31.1211707806486,30.0722613190889,29.6675771554333
"miR-0230","Target",28.1650799533731,28.8998277814128,29.9586597000826,30.8278525451171,18.1183213458454,21.3754411123242,21.398990464303,18.8566837440891
"miR-0231","Target",20.4723005621931,18.9663607866458,19.8748000213117,20.9286627388467,30.8683396476988,29.1508253963665,29.6133635455244,29.0238364290028
"miR-0232","Target",30.3395436599049,28.4409248355662,27.3706745584486,31.4698122818729,22.2734729129947,19.5449664597612,20.7611024870949,19.9924972162903
"miR-0233","Target",21.474313799716,20.5541439325694,20.2036639651161,18.2008635482341,31.0829556807978,29.6491463849531,28.596509915285,29.7982033350867
"miR-0234","Target",29.8732218402077,31.0592068726662,28.832603967736,29.4423563726816,21.4881199283832,21.35866576877,21.1632145439024,21.6615239453479
"miR-0235","Target",20.2040309798299,19.4181163131302,20.5552040618634,21.0587231258259,32.413633271471,28.0350176672888,30.2732357030668,30.6547945828696
"miR-0236","Target",29.9454013446396,28.4421777515149,30.7415008920862,29.2209142587361,20.5058614988305,20.9075517060179,21.2839570104746,18.4421362026144
"miR-0237","Target",21.0817418481791,19.243018643054,18.710980526151,21.3143206659194,31.146259973265,29.757416732295,30.7595407062383,29.1396742585769
"miR-0238","Target",29.848968420948,29.9062767662391,29.719259945496,30.7340987364972,21.5373275354959,19.5442289372211,19.9673415476443,21.6367573491655
"miR-0239","Target",19.6709580294735,17.3959618293929,20.5139837864479,19.1135319888887,29.0014615939961,31.4208168135849,32.4479980070152,28.9602174585965
"miR-0240","Target",31.0310251816668,29.9058521616304,30.1418074592204,31.2222367014564,20.2136745184411,19.1486346461392,19.5295911252571,20.6861352552989
"miR-0241","Target",17.6640526681401,21.0952443818485,18.4328499011678,20.0219310628184,29.809641022408,31.2930694860243,30.1888493150566,30.1019391349052
"miR-0242","Target",30.6981358088586,29.1729854438096,29.8041011439336,31.1775844138078,20.6834736209798,18.7245032932475,20.6379563674109,18.6224103753963
"miR-0243","Target",19.4016891962803,21.210920383857,17.7489548245541,18.2209858091192,31.3013726728264,29.1852072159473,31.2437070185789,29.8317497992439
"miR-0244","Target",30.4277756783629,30.8132788896292,29.34878813064,29.6954090768534,19.5849028303544,22.8160842760224,20.1261470690976,20.4728004231111
"miR-0245","Target",19.6592464590591,19.7582093573454,21.3787546688573,19.6611163304626,30.0201363027608,30.3769621641411,29.5682762549621,31.959064156177
"miR-0246","Target",28.5715403877788,32.0112929798456,29.6484081111208,31.3571196468495,18.0008225889925,20.9560806214285,20.8764312649769,18.7287830284399
"miR-0247","Target",19.2316761215104,20.1935248454702,21.143835428797,19.2340006959713,29.7758740009467,31.5713469349773,28.8726527591485,30.9477939807169
"miR-0248","Target",30.4487681892349,28.8941854714437,29.3321321578262,30.7832775103022,20.2489594327121,21.4250982774675,19.3982160379084,18.2855123036205
"miR-0249","Target",21.0478269264783,19.3913783815659,20.1203405268226,21.7190418138518,29.7495859476888,31.549555327397,28.9028603500676,30.9255112361162
"miR-0250","Target",30.246799211871,29.2632284606485,28.7199910611103,30.0766436635945,20.2551647624541,20.2774468170347,20.5368560222315,19.5395144340233
"miR-0251","Target",19.4883962778104,20.2369378791276,19.4584108283783,21.2192276470431,30.1741358751061,29.3847316839035,28.1931070359147,29.356318894104
"miR-0252","Target",32.0460188521328,29.4392375788689,29.1640006941471,30.6529475027778,20.4412931248429,20.7516290565913,19.7220249148447,21.1226542162597
"miR-0253","Target",18.827391139802,19.9511232320263,19.295859662782,20.6807586380172,30.1300067614021,31.1097080817701,32.0585008689813,30.140655531725
"miR-0254","Target",29.4653833478016,29.1764832734813,29.7369660177694,29.9303981636396,21.9918019147206,18.8708904572622,18.9067825634751,19.5920333096822
"miR-0255","Target",20.5875594634983,20.8211118597374,19.0920653007582,20.1270386063496,29.9571070221024,31.1952064704258,31.0891922365021,29.6877193055655
"miR-0256","Target",30.0459937666619,30.6527226134015,28.346507363403,29.68972903452,20.5748728840025,19.4767678456199,19.9400817986518,19.9789924645663
"miR-0257","Target",19.2763467856837,19.0055201638216,19.8001327650019,19.6529721771929,30.8340950656615,31.5298822124949,29.9880776206334,30.3986719924915
"miR-0258","Target",29.9295846860943,30.6013598438811,30.2184954622788,30.2365955018602,21.112915127616,19.0125788506045,21.4478640131255,20.3491124121798
"miR-0259","Target",20.1808220107122,19.4397581488694,19.8361224084175,20.3736848044304,27.9362857426016,29.3984780511619,30.5859916123058,29.7055182136482
"miR-0260","Target",29.1994724545157,29.364305468865,30.235749032414,28.3651676151525,20.8712292405822,17.8310653255641,19.4966604776844,19.2128175210265
"miR-0261","Target",18.7513997904516,18.922092659887,20.2500773536056,19.8802259687841,29.6991473675471,27.6792362244181,28.6756792885042,29.8686928875373
"miR-0262","Target",29.1219648469869,29.203231069689,31.0495407129977,30.1755883485173,18.9561553783612,19.5313039849978,19.7150965184491,19.3197048187649
"miR-0263","Target",19.0359463895054,19.9481959179996,20.7411947195198,20.2268520035673,29.7998529872842,30.3878202447688,30.7939183670515,29.8594860417516
"miR-0264","Target",30.4558051989459,28.854427092914,29.7503493118311,29.579701724506,20.19566450356,20.357319513843,19.8763820210027,19.2337857772102
"miR-0265","Target",19.0702857832153,20.2785206106021,21.3568368522754,19.2128644050703,29.6152013277028,30.3306805602519,29.4453795499372,30.1215723148205
"miR-0266","Target",29.9524038830216,29.2237484094333,30.8314412511383,30.846307837223,21.0241395066572,21.2679965861824,19.4936382120774,19.5355181034917
"miR-0267","Target",20.2612180004917,20.6300809765516,19.6603738437751,19.5766551915995,29.3817284724453,31.4822018907267,27.4918336479585,29.8324219662161
"miR-0268","Target",30.0382128770535,28.9403903970064,30.3854258948206,28.0329123161899,20.9549688611119,18.3366394151294,17.797265119903,19.236436174208
"miR-0269","Target",20.1620803939123,19.3484328352358,19.4407130047224,20.3332049750578,28.9410990785115,29.9141504542395,30.4979329929294,31.6339896567086
"miR-0270","Target",30.4794518812402,31.7147629921668,30.4531600335297,29.9967588731746,17.7434651437506,18.7753414480694,19.6810373762618,20.7122704558538
"miR-0271","Target",19.6774864268218,20.5436486212548,18.9361886481613,19.7258702826494,30.2170060324772,29.6406142818344,30.1128316949832,29.3292519739467
"miR-0272","Target",30.3743452232595,29.9189451074887,29.9529506533469,28.0512129135539,19.3263314187213,18.5103559151018,18.3942819423797,19.5061168991548
"miR-0273","Target",19.8392016322544,20.2836002258006,21.0912626503003,20.4444002969226,31.0120703407585,29.4736897123655,29.6921598268112,31.0851688844263
"miR-0274","Target",30.0012071839381,28.3197552843166,29.1534444809079,31.0075920598327,19.3892627423225,20.3334441327771,20.0142226956806,19.5036423926503
"miR-0275","Target",19.6492136075936,20.3917205478581,20.2095788288922,21.2346701398992,29.8001802155651,29.0767919579733,30.1659031015794,30.7053345532442
"miR-0276","Target",32.281966955727,29.5363169868963,29.6736464280917,30.8824932103979,21.2812861265045,19.341318143395,20.6645704549444,19.4348424859577
"miR-0277","Target",19.0378217297578,20.6233609019003,20.1064977722011,20.3893308781422,29.419496503278,31.7949779559268,30.6652880090477,29.625597574348
"miR-0278","Target",30.7027489310105,28.7854856161063,29.8622498730508,31.4033578986805,19.8111606883957,20.9104903719956,19.7780779998101,17.7019735996938
"miR-0279","Target",19.1197874544339,20.222735689035,21.446552710934,19.4065978749992,30.2759790113825,29.0351807105204,28.9835437586662,29.2226833565832
"miR-0280","Target",31.3690620673336,30.9403100899109,30.5936651573177,31.1154625534365,19.5755750032665,20.7595769368931,20.2096292778715,18.9508990751872
"miR-0281","Target",19.1689377777183,20.0500529319191,20.2056300614965,19.678641581339,29.0035087562135,27.9091080595108,30.4252354794411,29.7047282908629
"miR-0282","Target",30.5491608831813,28.4541081867498,28.7466640646876,29.888668125328,18.5871864643683,18.0170461492793,20.7835954078336,20.9008693397495
"miR-0283","Target",18.9700363579955,19.7279427314334,18.8660270948287,20.316426916753,29.970321698998,29.1305395490406,29.2257824561038,28.9379188065718
"miR-0284","Target",30.4363742621925,30.5710088478141,30.3764748944159,29.157110302584,18.2138303717647,20.5308756631545,19.8229410526057,19.9606076500285
"miR-0285","Target",21.0321279848734,19.1064841655984,21.144015325685,19.5868085047871,29.286812178244,29.7942538561824,30.3900197288428,29.7927843547443
"miR-0286","Target",29.0994927794521,29.7183757212092,27.458068898862,29.4914883181276,20.455966217539,19.8307402254679,20.6883277222612,20.4859824339745
"miR-0287","Target",20.6456467463556,20.6560449450255,18.2614192386257,20.0041596800184,31.6300673346068,29.5195147729556,30.4528024424206,30.1433937309799
"miR-0288","Target",30.557012225188,29.7279698828295,29.351700703484,30.0719608443656,20.2078148307034,19.8146677103161,20.0314406650264,20.4113519336908
